"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0K410","2020-04-02 02:00:00","20.000","3.000","2.100","17.300","0.780","1012.500","","0.000","-99.000","-99.000","-99.000","17.600","","17.300",""
"C0R140","2020-04-02 02:00:00","740.000","0.000","0.000","18.200","0.990","934.700","","0.000","-99.000","-99.000","-99.000","18.300","","17.700",""
"C0V800","2020-04-02 02:00:00","256.000","14.000","0.300","22.800","0.860","984.300","","0.000","-99.000","-99.000","-99.000","24.300","","22.800",""
"C0S830","2020-04-02 02:00:00","288.000","245.000","1.800","17.400","0.910","987.500","","0.000","-99.000","-99.000","-99.000","17.500","","17.300",""
"C0S920","2020-04-02 02:00:00","98.000","0.000","0.000","19.300","0.930","1002.600","","0.000","-99.000","-99.000","-99.000","19.500","","19.200",""
"C0V640","2020-04-02 02:00:00","35.000","64.000","1.700","19.400","0.810","1011.200","","0.000","-99.000","-99.000","-99.000","20.200","","19.400",""
"C0AH80","2020-04-02 02:00:00","68.000","48.000","3.000","16.000","0.900","1010.500","","0.000","-99.000","-99.000","-99.000","16.200","","15.700",""
"C0K250","2020-04-02 02:00:00","12.000","10.000","2.200","17.000","0.820","1014.600","","0.000","-99.000","-99.000","-99.000","17.100","","16.700",""
"C0R840","2020-04-02 02:00:00","536.000","49.000","6.000","16.200","-99.000","956.300","","0.000","-99.000","-99.000","-99.000","16.700","","16.200",""
"C0I410","2020-04-02 02:00:00","180.000","13.000","2.800","17.500","0.790","994.600","","0.000","-99.000","-99.000","-99.000","18.100","","17.500",""
"C0M410","2020-04-02 02:00:00","245.000","0.000","0.000","21.500","0.870","983.200","","0.000","-99.000","-99.000","-99.000","21.700","","21.400",""
"C0F9Z0","2020-04-02 02:00:00","3193.000","299.000","3.800","6.800","0.760","697.500","","0.000","13.000","296.000","","7.300","","6.600",""
"C0G810","2020-04-02 02:00:00","26.000","347.000","1.600","18.200","0.790","1012.700","","0.000","-99.000","-99.000","-99.000","18.300","","18.200",""
"C0U650","2020-04-02 02:00:00","442.000","254.000","0.300","13.500","1.000","969.100","","0.000","-99.000","-99.000","-99.000","13.500","","13.100",""
"C0D660","2020-04-02 02:00:00","65.000","37.000","0.800","17.200","0.750","1009.200","","0.000","-99.000","-99.000","-99.000","17.200","","16.800",""
"C0E540","2020-04-02 02:00:00","32.000","21.000","1.800","17.000","0.780","1013.500","","0.000","-99.000","-99.000","-99.000","17.000","","16.800",""
"C0W170","2020-04-02 02:00:00","42.000","44.000","5.000","14.900","0.620","1015.100","","0.000","-99.000","-99.000","-99.000","15.000","","14.500",""
"C0Z150","2020-04-02 02:00:00","27.000","255.000","1.000","18.100","0.920","1017.400","","0.000","-99.000","-99.000","-99.000","18.200","","17.900",""
"C0S840","2020-04-02 02:00:00","22.000","8.000","1.700","20.900","0.830","1017.200","","0.000","-99.000","-99.000","-99.000","21.700","","20.800",""
"C0H9A0","2020-04-02 02:00:00","1595.000","248.000","0.400","14.900","0.980","847.700","","0.000","-99.000","-99.000","-99.000","15.500","","14.900",""
"C0Z300","2020-04-02 02:00:00","182.000","59.000","0.800","16.500","0.990","1000.000","","0.000","-99.000","-99.000","-99.000","16.600","","16.500",""
"C0G730","2020-04-02 02:00:00","27.000","11.000","2.700","16.900","0.870","1013.400","","0.000","-99.000","-99.000","-99.000","17.000","","16.600",""
"C0V730","2020-04-02 02:00:00","33.000","35.000","1.000","22.700","0.710","1012.100","","0.000","-99.000","-99.000","-99.000","23.500","","22.600",""
"C0SA00","2020-04-02 02:00:00","466.000","108.000","0.300","16.500","1.000","965.300","","0.000","-99.000","-99.000","-99.000","16.700","","16.400",""
"C0S900","2020-04-02 02:00:00","27.000","18.000","3.700","22.100","0.820","1015.300","","0.000","-99.000","-99.000","-99.000","22.200","","21.600",""
"C0C480","2020-04-02 02:00:00","105.000","118.000","2.100","16.300","0.820","1004.900","","0.000","7.300","98.000","","16.300","","16.200",""
"C0V720","2020-04-02 02:00:00","15.000","57.000","1.600","23.800","0.710","1013.700","","0.000","-99.000","-99.000","-99.000","25.000","","23.800",""
"C0A880","2020-04-02 02:00:00","6.000","0.000","0.100","15.300","0.940","1017.700","","0.000","-99.000","-99.000","-99.000","15.300","","15.100",""
"C0I530","2020-04-02 02:00:00","3014.000","221.000","6.900","6.500","1.000","703.300","","-99.000","13.700","208.000","","7.000","","6.200",""
"C0M670","2020-04-02 02:00:00","43.000","347.000","2.100","17.600","0.780","1010.200","","0.000","-99.000","-99.000","-99.000","18.200","","17.600",""
"C0Z061","2020-04-02 02:00:00","174.000","338.000","0.300","16.700","0.990","1002.800","","0.000","-99.000","-99.000","-99.000","16.900","","16.700",""
"C0M730","2020-04-02 02:00:00","40.000","349.000","0.800","19.300","0.740","1010.000","","0.000","-99.000","-99.000","-99.000","20.300","","18.900",""
"C0U750","2020-04-02 02:00:00","398.000","62.000","3.000","13.700","1.000","972.500","","0.500","-99.000","-99.000","-99.000","13.700","","13.400",""
"C0K400","2020-04-02 02:00:00","65.000","324.000","1.800","17.500","0.850","1008.900","","0.000","-99.000","-99.000","-99.000","17.900","","17.500",""
"C0I370","2020-04-02 02:00:00","671.000","0.000","0.000","19.300","0.910","940.900","","0.000","-99.000","-99.000","-99.000","20.000","","19.300",""
"C0S750","2020-04-02 02:00:00","2280.000","119.000","0.800","13.300","0.800","775.100","","0.000","6.500","330.000","","13.300","","11.300",""
"C0R650","2020-04-02 02:00:00","29.000","290.000","0.900","23.400","0.860","1013.000","","0.000","-99.000","-99.000","-99.000","24.100","","23.400",""
"C0E740","2020-04-02 02:00:00","27.000","51.000","0.900","17.100","1.000","1007.700","","0.000","-99.000","-99.000","-99.000","17.100","","16.900",""
"C0AI20","2020-04-02 02:00:00","25.000","82.000","5.500","17.500","0.690","1015.900","","0.000","-99.000","-99.000","-99.000","17.600","","17.100",""
"C0E550","2020-04-02 02:00:00","84.000","15.000","0.600","15.700","0.830","1007.700","","0.000","-99.000","-99.000","-99.000","16.200","","15.600",""
"C0X060","2020-04-02 02:00:00","19.000","356.000","1.200","17.600","0.800","1014.700","","0.000","-99.000","-99.000","-99.000","18.500","","17.600",""
"C0R510","2020-04-02 02:00:00","31.000","314.000","1.200","22.900","0.720","1010.900","","0.000","-99.000","-99.000","-99.000","23.600","","22.700",""
"C0AC60","2020-04-02 02:00:00","55.000","71.000","4.200","17.200","0.770","1010.800","","0.000","10.400","54.000","","17.200","","17.000",""
"C0UA70","2020-04-02 02:00:00","547.000","0.000","0.000","12.800","0.990","957.000","","0.000","-99.000","-99.000","-99.000","12.900","","12.500",""
"C0G740","2020-04-02 02:00:00","24.000","17.000","2.200","17.400","0.770","1013.100","","0.000","-99.000","-99.000","-99.000","17.600","","17.200",""
"C0F9N0","2020-04-02 02:00:00","75.000","236.000","0.800","19.500","0.710","1006.900","","0.000","-99.000","-99.000","-99.000","20.400","","19.400",""
"C0F9T0","2020-04-02 02:00:00","111.000","333.000","1.800","16.900","0.800","1002.000","","0.000","-99.000","-99.000","-99.000","17.400","","16.900",""
"C0S710","2020-04-02 02:00:00","382.000","8.000","3.500","16.100","0.960","976.100","","0.000","-99.000","-99.000","-99.000","16.200","","15.900",""
"C0M680","2020-04-02 02:00:00","37.000","341.000","2.100","17.300","0.850","1013.000","","0.000","-99.000","-99.000","-99.000","17.900","","17.300",""
"C0X220","2020-04-02 02:00:00","26.000","356.000","1.300","17.600","0.770","1012.200","","0.000","-99.000","-99.000","-99.000","18.000","","17.600",""
"C0F9P0","2020-04-02 02:00:00","26.000","32.000","3.000","17.300","0.810","1013.900","","0.000","-99.000","-99.000","-99.000","17.300","","17.200",""
"C0O970","2020-04-02 02:00:00","71.000","0.000","0.000","17.500","0.870","1007.000","","0.000","-99.000","-99.000","-99.000","19.000","","17.500",""
"C0F0B0","2020-04-02 02:00:00","311.000","30.000","1.100","16.400","0.870","980.200","","0.000","-99.000","-99.000","-99.000","16.600","","16.000",""
"C0R700","2020-04-02 02:00:00","19.000","66.000","4.200","22.900","0.650","1013.400","","0.000","14.400","83.000","","23.100","","22.900",""
"C0R620","2020-04-02 02:00:00","34.000","32.000","5.400","21.700","0.860","1013.100","","0.000","13.000","32.000","","22.000","","21.500",""
"C0C660","2020-04-02 02:00:00","176.000","41.000","4.200","16.200","0.830","996.600","","0.000","-99.000","-99.000","-99.000","16.200","","15.900",""
"C0SA10","2020-04-02 02:00:00","411.000","329.000","1.000","15.500","1.000","971.700","","0.000","-99.000","-99.000","-99.000","15.900","","15.500",""
"C0M740","2020-04-02 02:00:00","15.000","345.000","2.600","17.200","0.800","1013.300","","0.000","-99.000","-99.000","-99.000","17.800","","17.200",""
"C0K460","2020-04-02 02:00:00","60.000","344.000","3.400","17.400","0.790","1007.800","","0.000","-99.000","-99.000","-99.000","17.700","","17.400",""
"C0X100","2020-04-02 02:00:00","10.000","40.000","2.100","19.400","0.700","1012.100","","0.000","-99.000","-99.000","-99.000","19.700","","19.300",""
"C0K560","2020-04-02 02:00:00","117.000","338.000","0.600","17.700","0.800","1002.900","","0.000","-99.000","-99.000","-99.000","18.300","","17.600",""
"C0M840","2020-04-02 02:00:00","578.000","183.000","0.300","19.700","0.950","949.900","","-99.000","-99.000","-99.000","-99.000","19.900","","19.600",""
"C0R150","2020-04-02 02:00:00","105.000","0.000","0.000","23.300","0.990","1001.900","","0.000","-99.000","-99.000","-99.000","23.500","","23.000",""
"C0S690","2020-04-02 02:00:00","522.000","21.000","0.800","16.200","0.990","959.100","","0.000","-99.000","-99.000","-99.000","16.400","","16.200",""
"C0U870","2020-04-02 02:00:00","474.000","0.000","0.000","13.100","0.990","966.000","","0.500","-99.000","-99.000","-99.000","13.100","","12.800",""
"C0A520","2020-04-02 02:00:00","48.000","48.000","4.000","17.100","0.830","1012.600","","0.000","11.000","53.000","","17.200","","17.000",""
"C0X130","2020-04-02 02:00:00","27.000","356.000","0.300","19.300","0.770","1011.500","","0.000","-99.000","-99.000","-99.000","19.400","","19.100",""
"C0V400","2020-04-02 02:00:00","56.000","51.000","1.900","20.600","0.820","1008.300","","0.000","-99.000","-99.000","-99.000","20.900","","20.500",""
"C0UA40","2020-04-02 02:00:00","1121.000","27.000","1.700","10.800","0.990","893.100","","0.500","-99.000","-99.000","-99.000","10.800","","10.300",""
"C0G720","2020-04-02 02:00:00","50.000","334.000","2.300","17.200","0.800","1009.600","","0.000","-99.000","-99.000","-99.000","17.500","","17.100",""
"C0G890","2020-04-02 02:00:00","24.000","21.000","2.900","17.400","0.840","1012.800","","0.000","-99.000","-99.000","-99.000","17.400","","17.400",""
"C0I540","2020-04-02 02:00:00","3344.000","-99.000","-99.000","5.400","1.000","683.100","","-99.000","-99.000","-99.000","-99.000","5.900","","5.000",""
"C0K390","2020-04-02 02:00:00","31.000","360.000","2.900","17.100","0.810","1012.200","","0.000","-99.000","-99.000","-99.000","17.700","","17.100",""
"C0T9A0","2020-04-02 02:00:00","498.000","0.000","0.000","13.900","0.990","962.800","","0.000","-99.000","-99.000","-99.000","14.000","","13.700",""
"C0AH40","2020-04-02 02:00:00","426.000","5.000","3.600","14.800","0.940","967.200","","0.500","10.800","11.000","","14.800","","14.400",""
"C0X280","2020-04-02 02:00:00","22.000","37.000","1.900","17.900","0.760","1013.100","","0.000","-99.000","-99.000","-99.000","18.400","","17.900",""
"C0V620","2020-04-02 02:00:00","18.000","26.000","1.900","19.500","0.770","1013.300","","0.000","-99.000","-99.000","-99.000","20.500","","19.500",""
"C0H960","2020-04-02 02:00:00","120.000","50.000","0.500","18.100","0.780","1000.700","","0.000","-99.000","-99.000","-99.000","18.500","","17.600",""
"C0M530","2020-04-02 02:00:00","1385.000","0.000","0.000","16.200","0.990","869.800","","0.500","-99.000","-99.000","-99.000","16.600","","16.200",""
"C0R170","2020-04-02 02:00:00","26.000","0.000","0.000","22.900","0.780","1012.400","","0.000","-99.000","-99.000","-99.000","23.700","","22.800",""
"C0I420","2020-04-02 02:00:00","305.000","289.000","0.500","19.000","0.820","980.600","","0.000","-99.000","-99.000","-99.000","19.500","","18.800",""
"C0A640","2020-04-02 02:00:00","241.000","0.000","0.000","14.700","0.920","993.200","","0.000","-99.000","-99.000","-99.000","14.800","","14.000",""
"C0A930","2020-04-02 02:00:00","216.000","154.000","0.500","15.000","0.940","992.900","","0.500","-99.000","-99.000","-99.000","15.500","","14.900",""
"C0F9M0","2020-04-02 02:00:00","230.000","332.000","0.900","16.500","0.860","989.300","","0.000","-99.000","-99.000","-99.000","17.300","","16.300",""
"C0AC40","2020-04-02 02:00:00","1079.000","92.000","5.200","9.200","0.990","895.200","","0.500","16.500","81.000","","9.200","","8.700",""
"C0AI00","2020-04-02 02:00:00","188.000","59.000","1.400","15.800","0.940","997.300","","0.000","-99.000","-99.000","-99.000","15.800","","15.500",""
"C0T9M0","2020-04-02 02:00:00","92.000","312.000","2.600","17.600","0.950","1010.500","","0.000","-99.000","-99.000","-99.000","17.600","","17.300",""
"C0S960","2020-04-02 02:00:00","32.000","349.000","0.900","19.700","0.870","1014.900","","0.000","-99.000","-99.000","-99.000","20.100","","19.700",""
"C0V610","2020-04-02 02:00:00","22.000","26.000","0.900","20.000","0.770","1012.700","","0.000","-99.000","-99.000","-99.000","21.300","","19.900",""
"C0Z310","2020-04-02 02:00:00","59.000","4.000","0.800","17.900","0.990","1013.500","","0.000","-99.000","-99.000","-99.000","17.900","","17.800",""
"C0S700","2020-04-02 02:00:00","507.000","0.000","0.000","15.400","1.000","962.000","","0.000","-99.000","-99.000","-99.000","15.400","","15.200",""
"C0T9G0","2020-04-02 02:00:00","605.000","42.000","0.500","13.700","0.990","952.400","","0.500","-99.000","-99.000","-99.000","13.800","","13.600",""
"C0U520","2020-04-02 02:00:00","517.000","0.000","0.000","12.800","0.990","962.900","","0.500","-99.000","-99.000","-99.000","12.800","","12.600",""
"C0E750","2020-04-02 02:00:00","62.000","26.000","1.300","16.500","0.770","1008.500","","0.000","-99.000","-99.000","-99.000","16.600","","16.400",""
"C0G660","2020-04-02 02:00:00","27.000","356.000","2.100","17.800","0.770","1014.100","","0.000","-99.000","-99.000","-99.000","18.200","","17.800",""
"C0U720","2020-04-02 02:00:00","1260.000","220.000","0.700","9.700","1.000","890.500","","0.000","-99.000","-99.000","-99.000","9.700","","9.400",""
"C0R690","2020-04-02 02:00:00","248.000","21.000","2.100","18.800","0.940","987.500","","0.000","9.000","342.000","","18.800","","18.600",""
"C0X150","2020-04-02 02:00:00","18.000","30.000","1.500","18.700","0.810","1014.800","","0.000","-99.000","-99.000","-99.000","19.100","","18.700",""
"C0Z050","2020-04-02 02:00:00","830.000","0.000","0.000","13.800","0.990","927.300","","0.000","-99.000","-99.000","-99.000","13.900","","13.700",""
"C0I490","2020-04-02 02:00:00","1601.000","76.000","1.300","14.800","0.990","843.900","","0.000","-99.000","-99.000","-99.000","15.000","","14.800",""
"C0I090","2020-04-02 02:00:00","910.000","232.000","0.800","17.500","1.000","914.400","","0.000","-99.000","-99.000","-99.000","17.800","","17.000",""
"C0X240","2020-04-02 02:00:00","394.000","0.000","0.000","20.500","0.900","970.600","","0.000","-99.000","-99.000","-99.000","20.800","","17.100",""
"C0S990","2020-04-02 02:00:00","409.000","26.000","4.400","17.300","0.940","971.800","","0.000","-99.000","-99.000","-99.000","17.500","","17.300",""
"C0E850","2020-04-02 02:00:00","104.000","0.000","0.000","15.500","0.880","1004.200","","0.000","-99.000","-99.000","-99.000","15.800","","15.200",""
"C0T9B0","2020-04-02 02:00:00","558.000","202.000","0.700","14.000","0.990","956.700","","0.000","-99.000","-99.000","-99.000","14.100","","13.900",""
"C0G650","2020-04-02 02:00:00","34.000","346.000","0.900","19.000","0.760","1011.800","","0.000","-99.000","-99.000","-99.000","19.300","","18.700",""
"C0K580","2020-04-02 02:00:00","26.000","349.000","2.200","17.400","0.960","1014.200","","0.000","-99.000","-99.000","-99.000","17.700","","17.300",""
"C0X050","2020-04-02 02:00:00","25.000","284.000","1.000","18.400","0.900","1011.100","","0.000","-99.000","-99.000","-99.000","18.500","","18.000",""
"CM0100","2020-04-02 02:00:00","25.000","81.000","2.100","17.700","0.700","1013.900","","0.000","-99.000","-99.000","-99.000","17.700","","17.300",""
"C0AC70","2020-04-02 02:00:00","71.000","80.000","2.000","16.700","0.850","1010.400","","0.000","8.200","65.000","","16.700","","16.400",""
"CM0130","2020-04-02 02:00:00","11.000","8.000","2.400","18.800","0.730","1014.900","","0.000","-99.000","-99.000","-99.000","19.400","","18.800",""
"C0W110","2020-04-02 02:00:00","16.000","27.000","5.800","14.900","0.840","1019.900","","0.000","-99.000","-99.000","-99.000","15.100","","14.700",""
"C0R670","2020-04-02 02:00:00","26.000","78.000","5.800","22.100","0.690","1013.500","","0.000","13.200","67.000","","22.300","","22.000",""
"C0X120","2020-04-02 02:00:00","28.000","350.000","1.200","18.600","0.810","1013.200","","0.000","-99.000","-99.000","-99.000","19.000","","18.500",""
"C0R100","2020-04-02 02:00:00","1006.000","0.000","0.000","17.400","0.990","904.900","","0.000","-99.000","-99.000","-99.000","17.400","","17.100",""
"C0W130","2020-04-02 02:00:00","18.000","30.000","7.700","20.000","0.760","1012.700","","0.000","14.900","30.000","","20.100","","19.800",""
